title,journal,year,otros_investigadores
On Nikodym and Rainwater sets for Banach spaces of measures,Book of proceedings,2019.0,JCF Perez;ML Pellicer;SL Alfonso
Infinite Dimensional,,2018.0,R Aron;J Bonet;CG Collado;D Jornet;M Maestre;M Acosta;O Blasco;...
On spaces.,Mathematische Nachrichten,2017.0,JC Ferrando;J Kakol;M Lopez‐Pellicer
Paradojas y la duplicacion de la superficie esferica,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2017.0,ML Pellicer
"Recuerdo al Excmo. Sr. D. Dario Maravall Casesnoves, academico de honor de la Real Academia de Cultura Valenciana (1923-2016)",Anals de la Real Academia de Cultura Valenciana,2017.0,ML Pellicer
5th Workshop on Functional Analysis 15,General schedule,2017.0,A Lissitsin;M Lopez-Pellicer;J Losada;GM Cervantes;J Martsinkevits;...
recuerdo de Julio rey Pastor.,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2015.0,ML Pellicer
In memoriam: Manuel Valdivia Urena,La Gaceta de la RSME,2014.0,ML Pellicer
In memoriam: Manuel Valdivia Urena (1928-2014),Gaceta de la Real Sociedad Matematica Espanola,2014.0,M Lopez Pellicer
Some Aspects in the MathematicalWork of Jerzy K a kol,Descriptive Topology and Functional Analysis: In Honour of Jerzy Kakol’s ...,2014.0,M Lopez-Pellicer;S Moll
Homenaje a Turing: de las maquinas de Turing a problemas criptograficos,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2013.0,ML Pellicer
Las matematicas de Jorge Juan,Serie historica,2012.0,ML Pellicer
Elementos finitos en problemas mecanicos,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales de ...",2012.0,M Lopez Pellicer;S Lopez Alfonso
Webs and barrelledness,,2011.0,S Moll
Developments in Mathematics,Springer US,2011.0,J Kakol;W Kubis;M Lopez-Pellicer
Elementos finitos en fenomenos de transmision,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales de ...",2011.0,M Lopez Pellicer;S Lopez Alfonso
Metrizability of Compact Sets in the Class,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer
Weakly Analytic Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
K-analytic and Analytic Spaces C                         p             (X),Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Frechet–Urysohn Spaces and Groups,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Weakly Realcompact Locally Convex Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer
Tightness and Distinguished Frechet Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
K-analytic and Quasi-Suslin Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Elementary Facts about Baire and Baire-Type Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Banach Spaces with Many Projections,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Strongly Web-Compact Spaces and a Closed Graph Theorem,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
A Three-Space Property for Analytic Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Web-Compact Spaces and Angelic Theorems,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
K-analytic Baire Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Compact Spaces Generated by Retractions,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Precompact Sets in (LM)-Spaces and Dual Metric Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Complementably Universal Banach Spaces,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
Sequential Properties in the Class,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer
Spaces of Continuous Functions over Compact Lines,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
"Astronomia y mecanica celeste en Munoz, Zaragoza y Laplace",Serie historica,2010.0,ML Pellicer
Los numeros base de la Ciencia y de la transmision actual de la informacion,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2010.0,M Lopez Pellicer
About an example of a Banach space not weakly K-analytic,"RACSAM-Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales ...",2009.0,J Kakol;M Lopez Pellicer
El ultimo teorema de Fermat: un enigma entre calculo e ideas desde 1630 a 1994,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2009.0,ML Pellicer
East and west in the mathematics science formation (and 2nd part),DYNA,2008.0,ML Pellicer
ORIENTE Y OCCIDENTE EN LA FORMACION DE LA CIENCIA MATEMATICA*(y 2a parte),DYNA,2008.0,ML Pellicer
¿ Donde esta hoy la Matematica?,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2008.0,M Lopez Pellicer
Compact coverings for Baire locally convex spaces,Journal of Mathematical Analysis and Applications,2007.0,M Lopez Pellicer
""" Tres insignes ilustrados: Bethencourt, Euler y Jorge Juan"": Conferencia de apertura del curso en la Academia Canaria de Ciencias",Revista de la Academia Canaria de Ciencias:= Folia Canariensis Academiae ...,2007.0,ML Pellicer
Oriente y Occidente en la formacion de la ciencia (Parte 1),Revista DYNA,2007.0,ML Pellicer
ORIENTE Y OCCIDENTE EN LA FORMACION DE LA CIENCIA MATEMATICA*(1a parte),Dyna (Bilbao),2007.0,M LOPEZ PELLICER
On bounded and compact resolutions in topological vector spaces. Applications in Cp(X),,2007.0,SM Lopez
"Tres insignes ilustrados: Bethencourt, Euler y Jorge Juan",Revista de la Academia Canaria de Ciencias,2007.0,M Lopez Pellicer
"Tres insignes ilustrados: Bethencourt, Euler y Jorge Juan. Conferencia de apertura del Curso 2007-2008 de la Academia de Ciencias de Tenerife, 21 de enero de 2008",Revista de la Academia Canaria de Ciencias,2007.0,M Lopez Pellicer
La ilustracion en el pensamiento matematico,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2007.0,ML Pellicer
Matematicas y ordenadores en el conocimiento del mundo (y Parte II),Dyna (Bilbao),2006.0,M Lopez Pellicer
Matematicas y ordenadores en el conocimiento del mundo (y Parte II),DYNA,2006.0,ML Pellicer
MATEMATICAS Y ORDENADORES EN EL CONOCIMIENTO DEL MUNDO,DYNA,2006.0,ML Pellicer
