title,journal,year,otros_investigadores
Unbiased Indicators of Hospitals Occupancy during the COVID-19 Pandemic,Estudios de Economia Aplicada,2022.0,MD Fernandez Motilva;E Jimenez Fernandez;A Ferrer Sapena;...
Unbiased Indicators of Hospitals Occupancy during the COVID-19 Pandemic,Estudios de economia aplicada,2022.0,EJ Fernandez;MDF Motilva;AF Sapena;EAS Perez
Analisis de las barreras para la explotacion de los datos abiertos: estrategias y soluciones,Explotacion y regulacion del uso del big data e inteligencia artificial para ...,2022.0,AF Sapena;EAS Perez
El Open data y la apuesta de las instituciones por compartir las colecciones en abierto.,,2021.0,A Ferrer-Sapena
Agricultural market dynamics based on data evidence,,2021.0,L Petrosyan;H Falciani;E Raso;A Ferrer-Sapena;F Peset;P Lara;...
Mes enlla de les noticies enganyoses (fakenews). Anatomia de la desinformacio,Universitat Ramon Llull,2021.0,P Masip
Ciencia abierta: la importancia de los datos abiertos para la I+ D,,2021.0,F Peset;A Ferrer-Sapena
Mas alla de las fake news,BiD,2021.0,P Masip;A Ferrer Sapena
Jornada del Dia Internacional del Derecho a Saber 2021,,2021.0,A Ferrer-Sapena;F Peset;M Calabuig;C Vidal;A Fuster;...
The cost of open access publication of papers by spanish authors in five areas of the social sciences,Consejo Superior de Investigaciones Cientificas (Espana),2021.0,A Ferrer-Sapena;C Vidal Cabo;R Aleixandre-Benavent;...
Coste de la publicacion en abierto de articulos de autoria espanola en cinco areas de las ciencias sociales,"Arbor: Ciencia, pensamiento y cultura",2021.0,AF Sapena;CV Cabo;RA Benavent;JCV Zurian
Los datos abiertos en los municipios,,2020.0,A Ferrer-Sapena
Where should I submit my work for publication? An asymmetrical classification model to optimize choice,Journal of Classification,2020.0,A Ferrer-Sapena;JM Calabuig;LM Garcia Raffi;EA Sanchez Perez
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Encuentros multidisciplinares,2020.0,JMC Rodriguez;H Falciani;AF Sapena;LMG Raffi;E Raso;IS del Toro;...
