title,journal,year,otros_investigadores
Bornological projective limits of inductive limits of normed spaces,Functiones et Approximatio Commentarii Mathematici,2011.0,J Bonet;SA Wegner
Non-commutative locally convex measures,The Quarterly Journal of Mathematics,2011.0,J Bonet;JDM Wright
Spaces of Moscatelli type. A survey,Note di Matematica,2011.0,JA Bonet Solves;C Fernandez
El impacto del analisis funcional en algunos problemas del analisis,Editorial Universitat Politecnica de Valencia,2008.0,JA Bonet Solves
Intersections of Frechet spaces and (LB)-spaces,The Rocky Mountain Journal of Mathematics,2006.0,AA Albanese;J Bonet
Boolean algebras of projections in (DF)-and (LF)-spaces,Bulletin of the Australian Mathematical Society,2003.0,J Bonet;WJ Ricker
Duality for monomorphisms and almost open operators between locally convex spaces,Bulletin de la Societe Royale des Sciences de Liege,2001.0,J Bonet;JA Conojero
The subspace problem for weighted inductive limits revisited,The Rocky Mountain Journal of Mathematics,2000.0,J Bonet;J Taskinen
"Representaciones de los espacios B0 (Ω, E) y B1 (Ω, E).",Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales,1983.0,J Bonet;M Maestre
Representaciones de los espacios e^(E) y &i^(E),Coll. Math,1982.0,J Bonet;M Maestre
UNA NOTA EN CODIMENSION DE SUBESPACIOS DE CIERTOS ESPACIOS LOCALMENTE CONVEXOS (^),Studia Math,1967.0,PP Carreras;J Bonet
Generalized Cesaro operators in the disc algebra and in Hardy spaces,Advances in Operator Theory,2025.0,AA Albanese;J Bonet;WJ Ricker
Mean ergodic and related properties of generalized Cesaro operators in BK-sequence spaces,Monatshefte fur Mathematik,2024.0,AA Albanese;J Bonet;WJ Ricker
Ces\aro operators on the space of analytic functions with logarithmic growth,arXiv preprint arXiv:,2024.0,J Bonet
Norm Attaining Elements of the Ball Algebra ,Results in Mathematics,2024.0,RM Aron;J Bonet;M Maestre
Ces\aro operators associated with Borel measures acting on weighted spaces of holomorphic functions with sup-norm,arXiv preprint arXiv:,2024.0,MJB Meneu;J Bonet;E Jorda
Cesaro operators associated with Borel measures acting on weighted spaces of holomorphic functions with sup-norm,"arXiv e-prints, arXiv:",2024.0,M Jose Beltran Meneu;J Bonet;E Jorda
Duality and Linear Operators,Function Spaces and Operators between them,2023.0,J Bonet;D Jornet;P Sevilla-Peris
Spaces of Holomorphic and Differentiable Functions and Operators Between Them,Function Spaces and Operators between them,2023.0,J Bonet;D Jornet;P Sevilla-Peris
Locally Convex Spaces,Function Spaces and Operators between them,2023.0,J Bonet;D Jornet;P Sevilla-Peris
Schwartz Distributions and Linear Partial Differential Operators,Function Spaces and Operators between them,2023.0,J Bonet;D Jornet;P Sevilla-Peris
Convergence of Sequences of Functions,Function Spaces and Operators between them,2023.0,J Bonet;D Jornet;P Sevilla-Peris
Transitive and Mean Ergodic Operators,Function Spaces and Operators between them,2023.0,J Bonet;D Jornet;P Sevilla-Peris
On solid cores and hulls of weighted Bergman spaces A^ 1_mu,Journal of Mathematical Sciences,2022.0,JA Bonet Solves;W Lusky;J Taskinen
ON SOLID CORES AND HULLS OF WEIGHTED BERGMAN SPACES ,Journal of Mathematical Sciences,2022.0,J Bonet;W Lusky;J Taskinen
Hausdorff Operators on Weighted Banach Spaces of Type H-infinity,Complex Analysis and Operator Theory,2022.0,JA Bonet Solves
On decay rates of the solutions of parabolic Cauchy problems,Proceedings of the Royal Society of Edinburgh Section A: Mathematics,2021.0,J Bonet;W Lusky;J Taskinen
On boundedness and compactness of Toeplitz operators in weighted H-infinity-spaces,Journal of Functional Analysis,2020.0,JA Bonet Solves;W Lusky;J Taskinen
The mathematical work of Paweł Domanski,Functiones et Approximatio Commentarii Mathematici,2018.0,J Bonet;M Langenbruch
Infinite Dimensional,,2018.0,R Aron;J Bonet;CG Collado;D Jornet;M Maestre;M Acosta;O Blasco;...
Solid hulls and cores of weighted H-infinity-spaces,Revista Matematica Complutense,2018.0,JA Bonet Solves;W Lusky;J Taskinen
The mathematical work of Pawel Domanski,Functiones et Approximatio Commentarii Mathematici,2018.0,JA Bonet Solves;M Langenbruch
Matematyczny dorobek Pawła Domanskiego,Wiadomosci Matematyczne,2017.0,J Bonet;M Langenbruch
Erratum to: Dynamics and spectrum of the Cesaro operator on ,Monatshefte fur Mathematik,2016.0,AA Albanese;J Bonet;WJ Ricker
"Dynamics and spectrum of the Cesaro operator on C-infinity (R+)(vol 181, pg 267, 2016)",MONATSHEFTE FUR MATHEMATIK,2016.0,AA Albanese;J Bonet;WJ Ricker
A note on completeness of weighted Banach spaces of analytic functions,arXiv preprint arXiv:,2016.0,J Bonet;D Vukotic
Classical operators on weighted Banach spaces of entire functions,Malaga,2013.0,J Bonet
Shrinking and boundedly complete atomic decompositions in Fr\'echet spaces,arXiv preprint arXiv:,2012.0,J Bonet;C Fernandez;A Galbis;JM Ribera
Division de distribuciones atemperadas de una variable,,2012.0,J Bonet
El problema de la division para distribuciones atemperadas de una variable,,2012.0,J Bonet
Orbits of composition operators on spaces of real analytic functions,,2012.0,J Bonet
JORGE ANTEZANA,Topics in Complex Analysis and Operator Theory: Third Winter School in ...,2012.0,JA BENLLOCH;JL ARREGUI;XB CIVERA;SB ARNAU;OB DE LA CRUZ;...
Holomorphic dependence of diagonal operators between sequence spaces,Malaga,2011.0,J Bonet
Mean ergodic operators on spaces of analytic functions,,2010.0,J Bonet
Un problema sobre la estructura de espacios de Frechet,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2010.0,J Bonet
Dynamics of composition operators on spaces of real analytic functions,,2010.0,J Bonet
El legado de Prometeo: aspectos del analisis matematico para el siglo XXI,,2009.0,JA Bonet Solves
Power bounded composition operators on spaces of real analytic functions,List of abstracts,2009.0,J Bonet
"Contemporary Mathematics Volume 481, 2009",Functional Analysis and Complex Analysis: Functional Analysis and Complex ...,2009.0,J Bonet;R Meise
Fundamentos matematicos en arquitectura,Editorial Universitat Politecnica de Valencia,2009.0,SB Arnau;JB Solves;MCG Collado
Composition and superposition operators on weighted Banach spaces of holomorphic functions of type H∞,Workshop on Infinite-dimensional Lie Groups and Related Functional Analysis,2008.0,J Bonet;JT Lindstrom;E Wolf
On the mathematical work of Jean Schmets,Bulletin of the Belgian Mathematical Society-Simon Stevin,2007.0,KD Bierstedt;J Bonet
"Contemporary Mathematics Volume 427, 2007",Topological Algebras and Applications: Fifth International Conference on ...,2007.0,J Bonet
Responsabilidad social del matematico,La Gaceta de la Real Sociedad Matematica Espanola,2007.0,JA Bonet Solves
Spaces of ultradifferentiable functions and applications II,Universidad Politecnica de Valencia Editorial,2007.0,J Bonet;MC Ggomez;C Fernandez;LG Rodino
Integracio multiple I Vectorial,Ed. Univ. Politec. Valencia,2006.0,VC Rosello;AP Manguillot;JB Solves;FR Escriba
Weakly compact wedge operators on Kothe echelon spaces,Annales Fennici Mathematici,2004.0,J Bonet;M Friz
Weighted L [indefinite]-estimates for Bergman Projections,"Department of Mathematics and Statistics, University of Helsinki",2004.0,J Bonet;M Englis;J Taskinen
0022-247X/2003 Published by Elsevier Science (USA).,J. Math. Anal. Appl,2003.0,M Adivar;RP Agarwal;S Ai;T Alvarez;CO Alves;ER Anandhi;QH Ansari;...
Topologies of the duals of spaces of holomorphic functions on locally closed convex sets,Doklady Mathematics,2003.0,J Bonet;R Meise;SN Melikhov
IN FUNCTIONAL ANALYSIS,,2001.0,J BONET;M MAESTRE;J SCHMETS
"Recent Progress in Functional Analysis: Mathematics Studies, Volume 189",Elsevier Science & Technology,2001.0,KD Bierstedt;J Bonet;M Meastre;J Schmets
Inductive duals of distinguished frechet spaces,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",1996.0,JA Bonet Solves;S Dierolf
VECTOR-VALUED HOLOMORPHIC GERMS ON,Proceedings of the Royal Irish Academy,1994.0,KD BIERSTEDT;J BONET;A PERIS
"Progress in functional analysis: proceedings of the International Functional Analysis Meeting on the occasion of the 60th birthday of professor M. Valdivia, Peniscola, Spain ...",North Holland,1992.0,M Valdivia;KD Bierstedt
Tensor stable Frechet and (DF)-spaces,Collectanea Mathematica,1991.0,J Taskinen;J Bonet;JC Diaz
"Erratum to: Dual Density Conditions in (DF)-spaces, I",Results in Mathematics,1989.0,KD Bierstedt;J Bonet
Every quojection is the quotient of a countable product of Banach spaces,Proc. Nato-Asi workshop on Frechet spaces,1989.0,GGE Metafune;J Bonet;M Maestre;V Moscatelli;D Vogt
El problema de las topologias de Grothendieck y la clase de los T-espacios de Frechet,XIV jornadas hispano-Lusas de matematicas,1989.0,JAB Solves;JCD Alcaide
Frechet spaces of Moscatelly type,Revista matematica de la Universidad Complutense de Madrid,1989.0,JAB Solves;S Dierolf
A Note on Strict LF-Spaces,Advances in the Theory of Frechet Spaces,1989.0,J Bonet;S Dierolf
"On LB-, Frechet, and LF-spaces of Moscatelli type",Colloquium,1988.0,S Dierolf;J Bonet
"Barrelled Locally Convex Spaces. North-Holland Mathematics Studies, Volume 131",Elsevier Science & Technology,1987.0,J Bonet;PP Carreras
"Sobre el espacio D+ p (Ω, E).",Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales,1986.0,M Maestre;J Bonet
PROJECTIVE TENSOR PRODUCTS OF DISTINGUISHED,Proceedings of the Royal Irish Academy: Mathematical and physical sciences ...,1985.0,J BONET;A DEFANT
Representations of the spaces  and ,Collectanea mathematica,1982.0,JAB Solves
Condiciones de tonelacion en espacios localmente convexos,"Universitat de Valencia, Facultat de Ciencies",1977.0,JB Solves
Shrinking and boundedly complete Schauder frames in Frechet spaces,Journal of Mathematical Analysis and Applications,,J Bonet Solves;C Fernandez Rosell;A Galbis Verdu;...
Frames and representing systems in Frechet spaces and their duals,Banach Journal Of Mathematical Analysis,,J Bonet Solves;C Fernandez Rosell;A Galbis Verdu;...
Document downloaded from,,,MJ Beltran Meneu;JA Bonet Solves;MC Fernandez Rosell
Research Article Uniform Convergence and Spectra of Operators in a Class of Frechet Spaces,,,AA Albanese;J Bonet;WJ Ricker
Ergodic theory for operators and applications to generalized Cesaro operators,,,J Bonet
FRECHET SPACES,,,J BONET;WJ RICKER
Ranges of vector measures in Frkhet spaces,,,J Bonet;S Diaz-Madrigal
"Progress in functional analysis:[selected papers], Peniscala, Spain, 22-27 October, 1990",,,KD BIERSTEDT;J HORVATH;J BONET;M MAESTRE
Mathematical Proceedings of the Cambridge Philosophical Society,,,J BONET;P DOMANSKI
"Sobre el espado & (Q, E)",,,M MAESTRE;J BONET
Linear topological properties of the space of analytic functions on the real line,,,KD Bierstedt;J Bonet;M Maestre
Cesaro and Volterra integral operators on Korenblum-type spaces of analytic functions,,,J Bonet
The Cesaro operator on weighted Banach spaces of analytic functions,,,J Bonet
Integral operators on weighted Banach spaces of entire functions,,,J Bonet
The Cesaro operator on weighted c0 spaces,,,J Bonet
Some questions about spaces of Dirichlet series.,,,J Bonet
Largest solid extensions of lp spaces and operators between them,,,J Bonet
Aspectos del analisis matematico para el siglo XXI,,,J Bonet
Rearrangement of series. The theorem of Levy-Steiniz.,,,J Bonet
THE FRECHET SPACES ces (p,,,A ALBANESE;J BONET;WJ RICKER
"The Bounded Approximation Property in Frechet Spaces Seminar delivered at the IUMPA, UPV Valencia, May 2012",,,JB Solves
The Cesaro operator on sequence and function spaces,,,J Bonet
The Cesaro operator on power series spaces,,,J Bonet
LOCALLY SPLITTING EXACT SEQUENCES AND APPLICATIONS,,,J BONET;R GARCIA
Mean ergodic semigroups on Frechet spaces,,,J Bonet
SEMINARI D’ANALISI UAB-UB Curs 2012–2013,,,J BONET
Recent progress in functional analysis,North-Holland mathematics studies,,KD Bierstedt
Convergence of arithmetic means of operators on Frechet spaces,,,J Bonet
Parameter dependence of solutions of differential equations on spaces of distributions,,,J Bonet
Weighted (LB)-spaces of holomorphic functions,,,J Bonet
The Canonical Spectral Mesure and Kothe spaces,,,J Bonet
INTERPOLATING SEQUENCES FOR WEIGHTED SPACES OF ENTIRE FUNCTIONS,Topics in Complex Analysis and Operator Theory,,J BONET
