title,journal,year,otros_investigadores
Loudspeaker grating with directional-sound function,,2023.0,JC Chamard;M Melon;V Romero-Garcia;JP Groby;T Cavalieri
Dispersion of elastic and acoustic waves in multilayer structures involving poroelastic materials,Resonance-Journees Jeunes Chercheurs/Chercheuses en Acoustique Vibrations et ...,2023.0,M Marechal;JP Groby;O Dazel;V Romero-Garcia
Compact asymmetric treatments for perfect sound absorption in ventilated problems,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,2023.0,J Boulvert;JP Groby;G Gabard;V Romero-Garcia
Bi-directional Holographic Lens for Simultaneous Control of Reflected and Transmitted Ultrasonic Fields,,2023.0,E Ballestero;J Rodrıguez-Sendra;JP Groby;V Romero-Garcıa;...
A helicoidal parametric antenna for subwavelength vortex generation,Physical Acoustics,2022.0,J Ealo;D Muelas-Hurtado;A Duclos;V Romero-Garcia
Conception de Traitements Poreux Optimaux a partir du Controle de leur Microstructure,,2022.0,J Boulvert;T Cavalieri;V Romero-Garcia;G Gabard;JP Groby
Traitement Compact et Asymetrique pour Absorption Acoustique Parfaite et Large Bande dans un Guide d'Ondes de Grande Section,,2022.0,J Boulvert;G Gabard;V Romero-Garcia;JP Groby
Experimental characterization of a low-frequency underwater metamaterial absorber,,2022.0,S Qu;N Gao;A Tinel;B Morvan;V Romero-Garcia;JP Groby;P Sheng
Couplages de Willis non reciproques et pairs dans les amplificateurs thermoacoustiques periodiques,,2022.0,JP Groby;C Olivier;G Poignand;M Mallejac;V Romero-Garcia;G Penelet;...
Metamateriaux acoustiques passifs pour la conception de lignes de retard,,2022.0,M Mallejac;P Sheng;V Tournat;V Romero-Garcia;JP Groby
Absorption bound of a locally resonant element in a unidimensional scattering problem,,2022.0,Y Meng;V Romero-Garcia;G Gabard;JP Groby;C Bricault;S Goude
Conception de filtres vibratoires multi-ondes,,2022.0,A Pelat;J Plisson;V Romero-Garcia;F Gautier
Mise en evidence des proprietes acoustiques d’un panneau solide avec des inclusions rigides pour pour l’isolation acoustique de parois soumises a un champ diffus ou une ...,,2022.0,N Aberkane-Gauthier;D Lecoq;C Pezerat;V Romero-Garcia;...
Modelisation analytique et conception de meta-lentilles acoustiques pour la deviation et la focalisation de faisceaux,,2022.0,T Cavalieri;V Romero-Garcia;M Melon;JC Chamard;JP Groby
Controle de la reflexion d’une poutre en flexion par des resonateurs sub-longueur d'onde accordables thermiquement,,2022.0,G Raybaud;M Ouisse;A Pelat;J Leng;JP Groby;V Romero-Garcia;...
Non-localite du couplage de Willis dans les lamines fluides,,2022.0,JP Groby;M Mallejac;T Cavalieri;V Romero-Garcia;A Merkel;D Torrent;...
Evaluation FDTD de champs diffus par impedances de surface equivalentes de type RLC pour des metamateriaux acoustiques,,2022.0,E Ballestero;B Hamilton;N Jimenez;V Romero-Garcia;JP Groby;...
Sub-Diffractive Acoustic Vortices by Nonlinear Mixing,,2021.0,N Jimenez;J Ealo;R Muelas-Hurtado;A Duclos;V Romero-Garcia
Sound Wave Propagation in Sonic Crystals: From Long Wavelength Approximation to the Diffraction Regime,"Acoustic Waves in Periodic Structures, Metamaterials, and Porous Media: From ...",2021.0,V Romero-Garcia
3D printed folded porous material for sub-wavelength absorption of sound,,2021.0,J Boulvert;J Costa-Baptista;ER Fotsing;T Cavalieri;V Romero-Garcıa;...
Evidence of acoustic doping in a Plate-type Acoustic Metamaterial,e-Forum Acusticum,2020.0,M Mallejac;A Merkel;V Tournat;V Romero-Garcia;JP Groby
3D Printed Porous Material Optimally Graded for Broadband Absorption of Sound,Forum Acusticum,2020.0,J Boulvert;T Cavalieri;J Costa-Baptista;L Schwan;V Romero-Garcia;...
Nonlinear interaction of vortices to generated deep sub-wavelength acoustical vortex beams,Forum Acusticum,2020.0,V Romero-Garcia;JLE Cuello;R Muelas-Hurtado;A Duclos;N Jimenez
Experimental Evidences of Perfect Acoustic Absorption in Deep Sub-wavelength Structures for the Ventilation Problems.,Forum Acusticum,2020.0,V Romero-Garcıa
Evidence of acoustic insulation performances of metaporoelastic layers,Forum Acusticum,2020.0,N Aberkane-Gauthier;D Lecoq;C Lagarrigue;C Pezerat;...
Master level education by and through research: the first-year feedback-story of the international master on Wave Physics & Acoustics at Le Mans University,Forum Acusticum,2020.0,O Dazel;S Felix;S Raetz;V Romero-Garcia;V Tournat
Plate-type acoustic metamaterials for acoustic absorption.,DENORMS Action Final event,2020.0,V Romero-Garcia;M Mallejac;A Geslain;AAF Marin;N Jimenez;...
How to design thin sound diffusers for room acoustics based on metasurfaces: metadiffusers,DENORMS Action Final event,2020.0,N Jimenez;T Cox;JM Requena;JP Groby;V Romero-Garcia
Measuring the Scattering Properties of a 3D-Printed Acoustic Metadiffuser,DENORMS Action Final event,2020.0,E Ballestero;V Romero-Garcia;JP Groby;N Jimenez;S Dance;H Aygun
Acoustic stealth materials,DENORMS Action Final event,2020.0,LM Garcia-Raffi;V Romero-Garcia
Metamateriaux pour l'acoustique audible: Absorption parfaite et diffusion sublongueur d'onde,Acoustic & Techniques,2020.0,V Romero-Garcia;V Pagneux;JP Groby;N Jimenez;E Ballestero
Comptes Rendus Physique,,2020.0,V Romero-Garcia;N Jimenez;G Theocharis;V Achilleos;A Merkel;...
Control of the reflected acoustic waves in the subwavelength regime: metamaterials for perfect absorption and metadiffusers,Conference Pleniere,2019.0,V Romero-Garcia;N Jimenez;JP Groby;V Pagneux
Perfect acoustic absorption in deep sub-wavelength structures for the ventilation problems,Symposium on acoustic metamaterials,2019.0,V Romero-Garcia;N Jimenez;JP Groby;O Richoux;G Theocharis;...
Numerical optimization method of continuously graded material,Symposium on acoustic metamaterials,2019.0,J Boulvert;T Cavalieri;J Costa-Baptista;L Schwan;V Romero-Garcia;...
Experimental evidence of a non-delayed propagation through a Density-Near-Zero plate-type metamaterial,Symposium on acoustic metamaterials,2019.0,M Mallejac;A Merkel;J Sanchez-Dehesa;J Christensen;V Tournat;...
Design of periodic pipes for structural vibration filtering,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,2019.0,J Plisson;A Pelat;F Gautier;V Romero-Garcia;T Bourdon
Experimental Investigation on Density Near Zero Plate-type Acoustic Metamaterial,Metamaterials',2019.0,M Mallejac;A Merkel;J Sanchez-Dehesa;J Christensen;V Tournat;...
Deep Sub-wavelength metamaterials for sound absorption for the reflection and ventilation problems.,Metamaterials,2019.0,V Romero-Garcıa;N Jimenez;V Pagneux;JP Groby
Perfect acoustic absorption in deep sub-wavelength structures for the ventilation problems with degenerate resonators,Proceedings of the ICA,2019.0,V Romero Garcia;N Jimenez;O Richoux;G Theocharis;JP Groby;...
3D Printed quadratic residue metadiffuser-design and measurements of an optimized deep-subwavelength sound diffuser,,2019.0,E Ballestero;V Romero-Garcia;N Jimenez;JP Groby;H Aygun;S Dance
Beyond phase grating diffusers using locally-resonant metamaterials,Universitatsbibliothek der RWTH Aachen,2019.0,N Jimenez;T Cox;JP Groby;VR Garcia
Experimental validation of deep-subwavelength by diffsuion by acoustic metadiiffusers,Applied Physics Letters,2019.0,S Dance;E Ballestero;H Aygun;N Jimenez;JP Groby;V Romero-Garcia
Slow Sound and Critical Coupling to Design Deep Subwavelength Acoustic Metamaterials for Perfect Absorption and Efficient Diffusion,Fundamentals and Applications of Acoustic Metamaterials: From Seismic to ...,2019.0,V Romero‐Garcia;N Jimenez;JP Groby
Formulacion matricial en Acustica: el metodo de la matriz de transferencia,Modelling in Science Education and Learning,2019.0,I Herrero-Dura;AC Ruiz;LM Garcia-Raffi;V Romero-Garcia
Experimental Validation of a 3D-Printed Quadratic Residue Metadiffuser,Symposium on Acoustic Metamaterials–Ischia,2019.0,E Ballestero
Unidirectional zero sonic reflection in passive Partity-Time symmetric Willis media,META,2019.0,A Merkel;V Romero-Garcia;JP Groby;J Li;J Christensen
Sound absorbing metafluid inspired by cereal straws,META,2019.0,W Huang;L Schwan;V Romero-Garcia;JM Genevaux;JP Groby
Stealth Acoustic Materials for Scattering Cancellation,META,2019.0,V Romero-Garcia;N Lamothe;G Theocharis;O Richoux;LM Garcia-Raffi
On the use of plate-type metamaterials to experimentally highlight a non-delayed propagation in Density Near Zero metamaterials,META,2019.0,M Mallejac;A Merkel;J Sanchez-Dehesa;J Christensen;V Tournat;...
Numerical optimization method of continuously graded porous material,ICSV,2019.0,J Boulvert;T Cavalieri;V Romero-Garcia;JP Groby;G Gabard;A Ross;...
Measure Theory in Condensed Matter,XIX Encuentros de analisis real y complejo,2019.0,LM Garcia-Raffi;M Lazaro;A Niemczynowicz;V Romero-Garcia
Complex Dispersion Relation Recovery from 2D phononic crystals and Metamaterials of Finite Size,Phononics,2019.0,A Cebrecos;V Romero-Garcia;JP Groby
Slow sound based metamaterials: From perfect absorbers to metadiffusers,Phononics,2019.0,N Jimenez;W Huang;V Romero-Garcia;V Pagneux;TJ Cox;JP Groby
Scattering Suppression by Stealth Acoustic Materials,Phononics,2019.0,V Romero-Garcia;N Lamothe;G Theocharis;O Richoux;LM Garcia-Raffi
Perfect Acoustic Absorption in Deep Sub-wavelength Structures for the Ventilation Problems with Degenerate Resonators,Universitatsbibliothek der RWTH Aachen,2019.0,VR Garcia;N Jimenez;O Richoux;G Theocharis;JP Groby;V Pagneux
Digital sound absorbing metafluid inspired by cereal straws,Scientific Reports,2019.0,W Huang;L Schwan;V Romero-Garcia;JM Genevaux;JP Groby
Unidirectional zero sonic reflection in passive PT-symmetric Willis media,American Physical Society (APS),2018.0,APL Merkel;V Romero-Garcia;JP Groby;J Li;J Christensen
Use of Sonic Crystals for noise mitigation in the launch pad,Symposium on acoustic metamaterials,2018.0,I Herrero-Dura;A Cebrecos;VR Garcıa;L Garcia-Raffi;N Jimenez;R Pico;...
Acoustic wave propagation in graded effective anisotropic fluid layers under oblique incidence,Symposium on acoustic metamaterials,2018.0,T Cavalieri;L Schwan;V Romero-Garcia;JP Groby;G Gabard;...
Absorption of flexural waves by 1D resonators in the case of reflection and transmission problems,Symposium on acoustic metamaterials,2018.0,J Leng;V Romero-Garcia;JP Groby;A Pelat;R Pico;G Francois
Dissipative Envelope Solitons In 1D Acoustic Metamaterials,Symposium on acoustic metamaterials,2018.0,J Zhang;V Romero-Garcia;G Theocharis;O Richoux;V Achilleos;...
Straw-inspired anisotropic metamaterial for sound absorption,Symposium on acoustic metamaterials,2018.0,W Huang;L Schwan;V Romero-Garcia;JM Genevaux;JP Groby
Limits of mass density for acoustic metamaterials composed of clamped elastic plates in air,Symposium on acoustic metamaterials,2018.0,M Mallejac;A Merkel;J Sanchez-Dehesa;J Christensen;V Tournat;...
Bio-inspired straw-like metamaterial for low frequency sound absorption,The,2018.0,W Huang;L Schwan;V Romero-Garcia;JM Genevaux;JP Groby
Control of the reflected acoustic waves: Perfect subwavelength absorbers and metadiffusers,The,2018.0,V Romero-Garcia;N Jimenez;JP Groby;V Pagneux
Nonlinear wave propagation in 1D acoustic transmission line metamaterials,The,2018.0,J Zhang;V Romero-Garcia;G Theocharis;O Richoux;V Achilleos;...
Broadband acoustic attenuation with multiresonant lossy three-dimensional sonic crystal for the train noise reduction.,The,2018.0,T Cavalieri;A Cebrecos;JP Groby;V Romero-Garcia;C Chaufour
Non-Periodic Distribution of Scatterers and Broadband Acoustic Transparency,The,2018.0,LM Garcia-Raffi;N Lamothe;O Richoux;G Theocharis;V Romero-Garcia
Complex frequency analysis of the scattering matrix for the design of perfect absorbers in reflection and transmission problems,The Journal of the Acoustical Society of America,2018.0,N Jimenez;V Romero-Garcia;V Pagneux;JP Groby
Strongly focused vortex beams by using flat Fresnel-spiral lenses,The Journal of the Acoustical Society of America,2018.0,N Jimenez;V Romero-Garcia;LM Garcia-Raffi;F Camarena;K Staliunas
Vortex-sound diffusers using spiral metasurfaces,,2018.0,N Jimenez;JP Groby;V Romero-Garcia
Modulated-nonlinearity in phononic crystals: From extremely linear to effective cubic nonlinear media,Proceedings of Meetings on Acoustics,2018.0,N Jimenez;V Tournat;V Romero-Garcia;V Sanchez-Morcillo
Rainbow-trapping absorbers for transmission problems: Broadband and perfect sound absorbing panels,Euronoise,2018.0,JP Groby;V Pagneux;V Romero-Garcia;N Jimenez
Plate-based metamaterial to achieve zero-density and super-coupling effect,Congres Francais d'Acoustique,2018.0,M Mallejac;V Tournat;JP Groby;V Romero-Garcia;A Merkel;...
Difusores acusticos de vortice,FIA,2018.0,N Jimenez;JP Groby;V Romero-Garcia
Vortices acusticos altamente focalizados mediante espirales de Fresnel,FIA,2018.0,N Jimenez;V Romero-Garcia;LMG Raffi;F Camarena;K Staliunas
Slatcow (Spatial Laplace Transform for Complex Wavenumber Recovery) Method for Frequency/Complex Wavenumber Dispersion Relation Recovery,Symposium on the Acoustics of PoroElastic Materials,2017.0,A Geslain;V Romero-Garcia;JP Groby;J Sanchez-Dehesa;S Raetz;...
Metadifusores: difusores acusticos ultrafinos basados en metamateriales,Tecniacustica,2017.0,N Jimenez;TJ Cox;V Romero-Garcia;JP Groby;AO Messiaen
Acoustic characterization of silica aerogel clamped plates for perfect absorption purpose,The Journal of the Acoustical Society of America,2017.0,A Geslain;V Romero-Garcia;JP Groby;F Cervera;J Sanchez-Dehesa
Broadband transmission loss in the audible regime with a 3D sonic crystals by use of resonance overlap,The Journal of the Acoustical Society of America,2017.0,JP Groby;A Lardeau;V Romero-Garcia
Broadband reduction of the specular reflections by using sonic crystals,,2017.0,L Garcia-Raffi;L Salmeron-Contreras;I Herrero-Dura;R Pico;J Redondo;...
Absorcion sonora en cristales de sonido: aplicacion en el lanzamiento de cohetes espaciales,Revista de acustica,2017.0,I Herrero Dura;R Pico Vila;VJ Sanchez Morcillo;LM Garcia Raffi;...
Surface acousticwaves propagation at lossy metasurfaces: Experimental and theoretical characterization of complex dispersion relations,,2016.0,L Schwan;A Geslain;JP Groby;V Romero-Garcia
Design of sub-wavelength acoustic absorbing panels using accumulation of resonances due to slow sound,,2016.0,N Jimenez;JP Groby;V Romero-Garcia;V Pagneux
Propagation d'ondes acoustiques dans un milieu periodique avec resonateurs,Congres Francais d'Acoustique,2016.0,A Lardeau;JP Groby;VR Garcia
Ultra Thin Acoustic Metamaterial Panels Based on Resonant Bricks for Perfect Absorption,,2016.0,N Jimenez;W Huang;JP Groby;V Pagneux;V Romero-Garcıa
Slow sound propagation in lossy locally resonant periodic structures,arXiv preprint arXiv:,2013.0,G Theocharis;O Richoux;V Romero-Garcia;V Tournat
Focalization of evanescent beams,,2012.0,MM Botey;YC Cheng;R Herrero;V Romero-Garcia;R Pico;...
Band structure and transmission of 3D chiral sonic crystals,Acoustics,2012.0,R Pico;V Romero-Garcia;V Sanchez-Morcillo;A Cebrecos;...
Effects of evanescent waves in phononic crystals with linear defects,Acoustics,2012.0,V Romero-Garcia;R Pico;JO Vasseur;AC Hladky;V Sanchez-Morcillo;...
Spectral dispersion inside a Graded Phononic Crystal,META',2011.0,RP Vila;V Romero-Garcia;VJ Sanchez-Morcillo;K Staliunas
Spatial filtering and complex isofrequency contours in phononic crystals,META',2011.0,V Romero-Garcia;A Cebrecos;R Pico;VJ Sanchez-Morcillo;K Staliunas
Level repulsion states and cavity modes excited by evanescent waves in sonic crystals waveguides,The Journal of the Acoustical Society of America,2011.0,V Romero Garcia;LM Garcia-Raffi;J Vasseur;AC Hladky-Hennion;...
Influence of periodicity on the reflection properties of finite periodic media,The Journal of the Acoustical Society of America,2011.0,A Cebrecos;V Romero-Garcia;R Pico;V Snchez-Morcillo;...
Towards the control of evanescent waves in periodic acoustic materials,arXiv preprint arXiv:,2011.0,V Romero-Garcıa;JO Vasseur;AC Hladky-Hennion;LM Garcia-Raffi;...
Propuesta de modelizacion: Reflexion de ondas por una superficie rugosa,Modelling in Science Education and Learning,2011.0,LM Garcia-Raffi;V Romero-Garcia
ACOUSTIC SHIELD,WO Patent,2011.0,JV SANCHEZ PEREZ;LM GARCIA RAFFI;V ROMERO GARCIA
Tunable wideband bandstop acoustic filter based on 2D multi-physical phenomena periodic systems,arXiv preprint arXiv:,2011.0,V Romero-Garcia;JV Sanchez-Perez;LM Garcia-Raffi
Haces sonoros en cristales de sonido finitos,Tecniacustica,2011.0,R Pico;VR Garcia;VJS Morcillo;LMG Raffi;JVS Perez;K Staliunas
Sistema de adquisicion de datos de alta precision para el rango audible en condiciones controladas: 3DReAMS,Tecniacustica,2011.0,CR Michavilla;SC Ibanez;JVS Perez;VR Garcia;LMG Raffi
Control de la difraccion del sonido mediante estructuras periodicas,Tecniacustica,2011.0,AC Ruiz;E Soliveres;VR Garcia;R Pico;IP Arjona;VE Rosello;JR Pastor;...
Linea de investigacion de cristales de sonido en la Universidad Politecnica de Valencia,Tecniacustica,2011.0,VR Garcia;R Pico;IP Arjona;JR Pastor;VE Rosello;LMG Raffi;...
Analysis of the reflection properties of sonic crystal devices.,The Journal of the Acoustical Society of America,2010.0,V Snchez‐Morcillo;R Pico;LM Garcia‐Raffi;JV Sanchez‐Perez;...
The influence of the ground on the attenuation properties of sonic crystal barriers.,The Journal of the Acoustical Society of America,2010.0,JV Sanchez‐Perez;V Romero‐Garcia;K Attenborough;S Taherzadeh;...
Sonic crystal barriers with absorbent and resonant scatterers.,The Journal of the Acoustical Society of America,2010.0,V Romero‐Garcia;JV Sanchez‐Perez;LM Garcia‐Raffi
Design techniques for superposition of acoustic bandgaps using fractal geometries,arXiv preprint arXiv:,2010.0,S Castineira-Ibanez;V Romero-Garcia;JV Sanchez-Perez;...
Comportamiento de barreras de Cristales de Sonido con dispersores resonantes,Revista de Acustica,2010.0,V Romero Garcia;A Krynkin;LM Garcia-Raffi
Including the effect of the thermal wave in theoretical modeling for radiofrequency ablation,XII Mediterranean Conference on Medical and Biological Engineering and ...,2010.0,JAL Molina;MJ Rivera;M Trujillo;V Romero-Garcia;EJ Berjano
Comportamiento de barreras de Cristales de Sonido con dispersores resonantes,Revista de acustica,2010.0,VR Garcia;A Krynkin;LMG Raffi
A design procedure for acoustic barriers based on sonic crystals,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,2007.0,EF Garcia;V Romero-Garcia;LM Garcia-Raffi;JV Sanchez-Perez;...
New parameters to increase the sound attenuation in green acoustic screens,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,2007.0,EF Garcia;V Romero-Garcia;LM Garcia-Raffi;JV Sanchez-Perez;...
Acoustic barriers made with sonic crystal using local resonators as scatterers,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,2007.0,EF Garcia;V Romero-Garcia;LM Garcia-Raffi;JV Sanchez-Perez
Mathematical Techniques for the Design of Band Gap Materials,International Design Engineering Technical Conferences and Computers and ...,2007.0,E Fuster-Garcia;V Romero-Garcia;LM Garci  a-Raffi;...
"Dynamics, dynamical systems, lattice effects, quantum solids-Interferometric method of determining the refraction index of two-dimensional sonic crystals",Physical Review-Section B-Condensed Matter,2007.0,V Romero-Garcia;E Fuster-Garcia;LM Garcia-Raffi;JV Sanchez-Perez;...
Ultrasonic Hologram for Bi-directional Diffusion by Phase Controlling the Scattering Coefficients,,,E Ballestero;J Rodriguez-Sendra;JP Groby;N Jimenez;...
A General Spectral Collocation Method for Computing the Dispersion Relations of Guided Acoustic Waves in Multilayer Dissipative Structures,Available at SSRN,,M Marechal;A Geslain;JP Groby;V Romero-Garcia;O Dazel
EUROPEAN SYMPOSIUM ON ENVIRONMENTAL ACOUSTICS AND ON BUILDINGS ACOUSTICALLY SUSTAINABLE,,,R Pico;V Romero-Garcia;V Sanchez-Morcillo;LM Garcia-Raffi;...
Supporting information of Subwavelength broadband perfect ab-sorption for unidimensional open-duct problems,,,Y Meng;VRGGG Jean;PGCB Sebastien;Y Meng;G Gabard;JP Groby;...
Supplementary material for Fundamental constraints on broadband passive acoustic treatments in unidimensional scattering problems,,,Y Meng;V Romero-Garcıa;G Gabard;JP Groby;C Bricault;S Goude;...
Deep sub-wavelength vortices by nonlinear mixing,,,N Jimenez;J Ealo;R Muelas-Hurtado;A Duclos;V Romero-Garcıa
Sound diffusion by spiral acoustic metasurfaces based on holographic vortices,,,N Jimenez;JP Groby;V Romero-Garcıa
Fundamental constraints on broadband passive acoustic treatments,,,Y Meng;V Romero-Garcia;G Gabard;JP Groby;C Bricault;S Goude
Scattering control by using correlated disorder,,,V Romero-Garcia;S Kuznetsova;E Cheron;JP Groby;S Felix;V Pagneux;...
Perfect acoustic absorption in reciprocal ventilated problems,,,V Romero-Garcia;N Jimenez;V Pagneux;JP Groby
Parametric generation of subwavelength acoustic vortices,a a,,N Jimenez;J Ealo;R Muelas-Hurtado;A Duclos;V Romero-Garcia
Twisting acoustic reflections by spiral sound diffusers,,,N Jimenez;JP Groby;V Romero-Garcia
Sound diffusing metasurfaces based on elastic plates and membranes,,,JM Requena-Plens;JP Groby;V Romero-Garcia;N Jimenez
Regular Paper Optimal absorption of flexural energy in thin plates by critically coupling a locally resonant grating,,,J Lenga;V Romero-Garcıa;F Gautier;A Pelat;R Pico;JP Groby
Natural sonic crystal absorber constituted of Aegagropilae fiber network,,,L Barguet;V Romero-Garcia;N Jimenez;LM Garcia-Raffi;...
Closed-forms derivation and experimental validation of the Willis coupling of different asymmetric structures,,,M Mallejac;A Merkel;D Torrent;J Li;V Tournat;V Romero-Garcıa;...
Curriculum Vitae Vicente Romero-Garcia,,,V Romero-Garcia
BEYOND SCHROEDER DIFFUSERS USING ACOUSTIC METASURFACES,,,N Jimenez;TJ Cox;JM Requena-Plens;E Ballestero;JP Groby;...
Perfect and broadband acoustic absorption by metasurfaces made of aerogel clamped plates,,,AAF Marın;V Romero-Garcıa;JP Groby;N Jimenez;F Cervera;...
Deep Sub-wavelength Materials for Controlling Sound Diffusion: Experimental Validation of Metadiffusers,,,E Ballestero;N Jimenez;JP Groby;S Dance;V Romero-Garcıa
CFA/VISHNO 2016,,,W Huang;JP Groby;VR Garcıa;N Jimenez
Perfect Absorption and Total Reflection in Space-Coiled Sub-Wavelength Channels,,,AO Krushynska;V Romero-Garcıa;F Bosia;NM Pugno;JP Groby
Supplementary material: Perfect and broadband acoustic absorption by critically coupled sub-wavelength resonators,,,V Romero-Garcıa;G Theocharis;O Richoux;A Merkel;V Tournat;...
REFRACTION INDEX BEHAVIOUR OF SONIC CRYSTALS IN THE RANGE OF LOW FREQUENCIES,,,E Fuster-Garcia;V Romero-Garcia;L Garcia Raffi;J Sanchez-Perez
Extraordinary absorption of sound in porous lamella-crystals SUPPLEMENTARY INFORMATION,,,J Christensen;V Romero-Garcıa;R Pico;A Cebrecos;FJG de Abajo;...
MSEL,,,LM Garcia-Raffi;V Romero-Garcıa
Wave localization in chirped sonic crystals,Book of abstracts. Quodons in Mica,,V Sanchez-Morcillo;LM Garcıa-Raffi;V Romero-Garcıa;R Pico;...
"Laboratoire d’Acoustique de l’Universite du Maine Jounees GdR META, Mardi 7 Juin 2016",,,V Romero-Garcia
Nonlinear waves in periodic media: from lattices to superlattices and phononic crystals,,,VJ Sanchez-Morcillo;N Jimenez;A Mehrem;R Pico;LM Garcia-Raffi;...
Characterization of the diffraction on the upper edge of acoustic barriers based on sonic crystals. Comparison with the case of classic barriers,,,C Rubio;S Castineira-Ibanez;V Romero-Garcia;JV Sanchez-Perez
Helical Bessel Beam Formation by an Archimedean Spiral Grating,,,N Jimenez;R Pico;LM Garcia-Raffi;V Romero-Garcia;...
Diffusion of Sound Waves by Sonic Crystals,,,LJ Salmeron-Contreras;A Cebrecos;N Jimenez;LM Garcia-Raffi;R Pico;...
42o CONGRESO ESPANOL DE ACUSTICA ENCUENTRO IBERICO DE ACUSTICA EUROPEAN SYMPOSIUM ON ENVIRONMENTAL ACOUSTICS AND ON BUILDINGS ACOUSTICALLY SUSTAINABLE,,,V Romero-Garcia;R Pico;I Perez-Arjona;J Redondo;V Espinosa;...
Focalizaciondeondasacusticas medianteunalenteformadapor dispersorestoroidalesrigidos.,,,D Tarrazo-Serrano;R Pico;V Romero-Garcia;A Cebrecos;N Jimenez;...
OPTIMIZATION OF THE ACOUSTIC ATTENUATION OF SONIC CRYSTALS BY MEANS OF THE CREATION OF VACANCIES,,,E Fuster-Garcia;V Romero-Garcia;L Garcia Raffi;J Sanchez-Perez
On the Numerical Modeling of Elastic Resonant Acoustic Scatterers,,,V Romero-Garcia;A Krynkin;JV Sanchez-Perez;S Castineira-Ibanez;...
